Status,ASN,Description,Address,IPv4 prefixes,IPv6 prefixes,RRC,Place,IXP
Up,AS6461,ZAYO-6461 - Zayo Bandwidth,2001:7f8:24::73,0,3585,20,Zurich Switzerland,SwissIX
Up,AS6461,ZAYO-6461 - Zayo Bandwidth,91.206.52.115,63640,0,20,Zurich Switzerland,SwissIX
Up,AS8218,NEO-ASN - Zayo France SAS,2001:7f8:24::74,0,62762,20,Zurich Switzerland,SwissIX
Up,AS8218,NEO-ASN - Zayo France SAS,91.206.52.116,741568,0,20,Zurich Switzerland,SwissIX
Up,AS8220,COLT - COLT Technology Services Group Limited,2001:7f8:24::ac,0,334,20,Zurich Switzerland,SwissIX
Up,AS8220,COLT - COLT Technology Services Group Limited,91.206.52.172,3538,0,20,Zurich Switzerland,SwissIX
Up,AS8758,IWAY - Iway AG,2001:7f8:24::6,0,27947,20,Zurich Switzerland,SwissIX
Up,AS8758,IWAY - Iway AG,91.206.52.6,748083,0,20,Zurich Switzerland,SwissIX
Up,AS12307,RAVANA - Sandro Bolliger,2001:7f8:24::44,0,65046,20,Zurich Switzerland,SwissIX
Up,AS12307,RAVANA - Sandro Bolliger,91.206.52.68,748079,0,20,Zurich Switzerland,SwissIX
Up,AS15547,NETPLUS - netplus.ch SA,2001:7f8:24::95,0,65198,20,Zurich Switzerland,SwissIX
Up,AS15547,NETPLUS - netplus.ch SA,91.206.52.149,748217,0,20,Zurich Switzerland,SwissIX
Up,AS20612,SWISSIX - SwissIX Internet Exchange,2001:7f8:24::7e,0,63661,20,Zurich Switzerland,SwissIX
Up,AS20612,SWISSIX - SwissIX Internet Exchange,2001:7f8:24::7f,0,63659,20,Zurich Switzerland,SwissIX
Up,AS20612,SWISSIX - SwissIX Internet Exchange,91.206.52.126,744096,0,20,Zurich Switzerland,SwissIX
Up,AS20612,SWISSIX - SwissIX Internet Exchange,91.206.52.127,744099,0,20,Zurich Switzerland,SwissIX
Up,AS21232,GGAMAUR - Genossenschaft GGA Maur,2001:7f8:24::20,0,30384,20,Zurich Switzerland,SwissIX
Up,AS21232,GGAMAUR - Genossenschaft GGA Maur,91.206.52.32,748205,0,20,Zurich Switzerland,SwissIX
Up,AS24482,SGGS-AS-AP SG.GS,2001:7f8:24::cd,0,65089,20,Zurich Switzerland,SwissIX
Up,AS24482,SGGS-AS-AP SG.GS,91.206.52.205,739577,0,20,Zurich Switzerland,SwissIX
Up,AS25091,IP-MAX - IP-Max SA,2001:7f8:24::75,0,64949,20,Zurich Switzerland,SwissIX
Up,AS25091,IP-MAX - IP-Max SA,91.206.52.117,736478,0,20,Zurich Switzerland,SwissIX
Up,AS29691,NINE - Nine Internet Solutions AG,2001:7f8:24::9,0,65047,20,Zurich Switzerland,SwissIX
Up,AS29691,NINE - Nine Internet Solutions AG,91.206.52.9,735040,0,20,Zurich Switzerland,SwissIX
Up,AS31424,NEXELLENT-AS - nexellent ag,2001:7f8:24::11,0,16238,20,Zurich Switzerland,SwissIX
Up,AS31424,NEXELLENT-AS - nexellent ag,91.206.52.17,743677,0,20,Zurich Switzerland,SwissIX
Up,AS47147,AS-ANX - ANEXIA Internetdienstleistungs GmbH,2001:7f8:24::5,0,62573,20,Zurich Switzerland,SwissIX
Up,AS47147,AS-ANX - ANEXIA Internetdienstleistungs GmbH,91.206.52.5,734229,0,20,Zurich Switzerland,SwissIX
Up,AS49605,DTS-AS - Digital Telecommunication Services S.r.l.,2001:7f8:24::66,0,65078,20,Zurich Switzerland,SwissIX
Up,AS49605,DTS-AS - Digital Telecommunication Services S.r.l.,91.206.52.102,747920,0,20,Zurich Switzerland,SwissIX
Up,AS51873,ARCADE-AS - Arcade Solutions AG,2001:7f8:24::c5,0,66330,20,Zurich Switzerland,SwissIX
Up,AS51873,ARCADE-AS - Arcade Solutions AG,91.206.52.197,760567,0,20,Zurich Switzerland,SwissIX
Up,AS58299,OPENFACTORY-AS - Openfactory GmbH,2001:7f8:24::82,0,65256,20,Zurich Switzerland,SwissIX
Up,AS58299,OPENFACTORY-AS - Openfactory GmbH,91.206.52.130,735782,65023,20,Zurich Switzerland,SwissIX
Up,AS59414,CLOUDSCALE - cloudscale.ch AG,2001:7f8:24::5a,0,61913,20,Zurich Switzerland,SwissIX
Up,AS59414,CLOUDSCALE - cloudscale.ch AG,91.206.52.90,734851,0,20,Zurich Switzerland,SwissIX
Up,AS59891,FSIT - FSIT AG,2001:7f8:24::8d,0,65166,20,Zurich Switzerland,SwissIX
Up,AS59891,FSIT - FSIT AG,91.206.52.141,760484,0,20,Zurich Switzerland,SwissIX
Up,AS64463,PREM - Premium Routing Gmbh,2001:7f8:24::b4,0,65821,20,Zurich Switzerland,SwissIX
Up,AS64463,PREM - Premium Routing Gmbh,91.206.52.180,730702,0,20,Zurich Switzerland,SwissIX
Up,AS196621,FREESTONE - Matthias Cramer,2001:7f8:24::67,0,64613,20,Zurich Switzerland,SwissIX
Up,AS196621,FREESTONE - Matthias Cramer,91.206.52.103,743865,0,20,Zurich Switzerland,SwissIX
Up,AS198249,OPSONE - Ops One AG,2001:7f8:24::c7,0,65535,20,Zurich Switzerland,SwissIX
Up,AS198249,OPSONE - Ops One AG,91.206.52.199,748241,0,20,Zurich Switzerland,SwissIX
Up,AS198385,ALPINEDC - AlpineDC SA,2001:7f8:24::6d,0,66094,20,Zurich Switzerland,SwissIX
Up,AS198385,ALPINEDC - AlpineDC SA,91.206.52.109,749300,0,20,Zurich Switzerland,SwissIX
Up,AS202032,GOLINE - GOLINE SA,2001:7f8:24::d8,0,63507,20,Zurich Switzerland,SwissIX
Up,AS202032,GOLINE - GOLINE SA,91.206.52.216,127259,0,20,Zurich Switzerland,SwissIX
Up,AS202194,EDSI-TECH - EDSI-Tech Sarl,2001:7f8:24::3c,0,66620,20,Zurich Switzerland,SwissIX
Up,AS202194,EDSI-TECH - EDSI-Tech Sarl,91.206.52.60,764277,0,20,Zurich Switzerland,SwissIX
Up,AS2613,VAN_GULIK - Willem van Gulik,2001:7f8:54::246,0,63469,21,Paris France,France-IX
Up,AS2613,VAN_GULIK - Willem van Gulik,37.49.236.246,740047,0,21,Paris France,France-IX
Up,AS6461,ZAYO-6461 - Zayo Bandwidth,2001:7f8:54::1:180,0,63424,21,Paris France,France-IX
Up,AS6461,ZAYO-6461 - Zayo Bandwidth,37.49.237.180,739931,0,21,Paris France,France-IX
Up,AS8218,NEO-ASN - Zayo France SAS,2001:7f8:54:5::7,0,62762,21,Paris France,France-IX
Up,AS8218,NEO-ASN - Zayo France SAS,2001:7f8:54::1,0,62762,21,Paris France,France-IX
Up,AS8218,NEO-ASN - Zayo France SAS,37.49.232.7,741566,0,21,Paris France,France-IX
Up,AS8218,NEO-ASN - Zayo France SAS,37.49.236.1,741568,0,21,Paris France,France-IX
Up,AS8220,COLT - COLT Technology Services Group Limited,2001:7f8:54::58,0,334,21,Paris France,France-IX
Up,AS8220,COLT - COLT Technology Services Group Limited,37.49.236.58,3368,0,21,Paris France,France-IX
Up,AS8426,CLARANET-AS - ClaraNET LTD,2001:7f8:54::61,0,62929,21,Paris France,France-IX
Up,AS8426,CLARANET-AS - ClaraNET LTD,37.49.236.61,734734,0,21,Paris France,France-IX
Up,AS12779,ITGATE - IT.Gate S.p.A.,2001:7f8:54::177,0,63408,21,Paris France,France-IX
Up,AS12779,ITGATE - IT.Gate S.p.A.,37.49.236.177,734466,0,21,Paris France,France-IX
Up,AS15547,NETPLUS - netplus.ch SA,2001:7f8:54::156,0,65200,21,Paris France,France-IX
Up,AS15547,NETPLUS - netplus.ch SA,37.49.236.156,748223,0,21,Paris France,France-IX
Up,AS15830,TELECITY-LON - TELECITYGROUP INTERNATIONAL LIMITED,2001:7f8:54::89,0,44,21,Paris France,France-IX
Up,AS15830,TELECITY-LON - TELECITYGROUP INTERNATIONAL LIMITED,37.49.236.89,305,0,21,Paris France,France-IX
Up,AS16347,RMI-FITECH - ADISTA SAS,2001:7f8:54::36,0,34500,21,Paris France,France-IX
Up,AS16347,RMI-FITECH - ADISTA SAS,37.49.236.36,743534,0,21,Paris France,France-IX
Up,AS24482,SGGS-AS-AP SG.GS,2001:7f8:54::228,0,65085,21,Paris France,France-IX
Up,AS24482,SGGS-AS-AP SG.GS,37.49.236.228,739586,0,21,Paris France,France-IX
Up,AS25091,IP-MAX - IP-Max SA,2001:7f8:54::1:83,0,64952,21,Paris France,France-IX
Up,AS25091,IP-MAX - IP-Max SA,37.49.237.83,736473,0,21,Paris France,France-IX
Up,AS34019,HIVANE - Hivane,2001:7f8:54::71,0,65315,21,Paris France,France-IX
Up,AS34019,HIVANE - Hivane,37.49.236.71,372705,0,21,Paris France,France-IX
Up,AS34177,CELESTE-AS - CELESTE SAS,37.49.236.32,733801,0,21,Paris France,France-IX
Up,AS42473,ANEXIA - ANEXIA Internetdienstleistungs GmbH,2001:7f8:54::85,0,62547,21,Paris France,France-IX
Up,AS42473,ANEXIA - ANEXIA Internetdienstleistungs GmbH,37.49.236.85,730921,0,21,Paris France,France-IX
Up,AS43100,LYONIX - Rezopole A.D.,2001:7f8:54::240,0,3528,21,Paris France,France-IX
Up,AS43100,LYONIX - Rezopole A.D.,37.49.236.240,42400,0,21,Paris France,France-IX
Up,AS48526,TANGO-TELINDUS - Proximus Luxembourg S.A.,2001:7f8:54::1:46,0,66182,21,Paris France,France-IX
Up,AS48526,TANGO-TELINDUS - Proximus Luxembourg S.A.,37.49.237.46,751256,0,21,Paris France,France-IX
Up,AS49463,ASN-LNC - Les Nouveaux Constructeurs SA,2001:7f8:54::145,0,65162,21,Paris France,France-IX
Up,AS49463,ASN-LNC - Les Nouveaux Constructeurs SA,37.49.236.145,743758,0,21,Paris France,France-IX
Up,AS50620,BLUENET-TECH-AS - Blue Networks Technologies SARL,2001:7f8:54::74,0,65520,21,Paris France,France-IX
Up,AS51405,VOIPGATE - Voipgate S.A.,2001:7f8:54::136,0,64754,21,Paris France,France-IX
Up,AS51405,VOIPGATE - Voipgate S.A.,37.49.236.136,734339,0,21,Paris France,France-IX
Up,AS58308,CUSAE-AS - Cusae SAS,37.49.236.172,708828,0,21,Paris France,France-IX
Up,AS59689,KEYADE-AS - Keyade SAS,2001:7f8:54::188,0,65003,21,Paris France,France-IX
Up,AS59689,KEYADE-AS - Keyade SAS,37.49.236.188,742979,0,21,Paris France,France-IX
Up,AS60171,AFRIX-AS - AFR-IX TELECOM S.L.,2001:7f8:54::239,0,3,21,Paris France,France-IX
Up,AS60171,AFRIX-AS - AFR-IX TELECOM S.L.,37.49.236.239,148,0,21,Paris France,France-IX
Up,AS60427,SYSTEM-NET-AS - System-Net Sas,2001:7f8:54:5::25,0,1,21,Paris France,France-IX
Up,AS60427,SYSTEM-NET-AS - System-Net Sas,37.49.232.25,6,0,21,Paris France,France-IX
Up,AS198290,AS-GITS - Global IT Services PSF SA,2001:7f8:54::123,0,64726,21,Paris France,France-IX
Up,AS198290,AS-GITS - Global IT Services PSF SA,37.49.236.123,734195,0,21,Paris France,France-IX
Up,AS204708,MDW-MAIN-AS - Midway's Network,2001:7f8:54::1:194,0,1,21,Paris France,France-IX
Up,AS204708,MDW-MAIN-AS - Midway's Network,37.49.237.194,1,0,21,Paris France,France-IX
Up,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,2001:7f8:64:225::8075:1,0,59,22,Bucharest Romania,InterLAN
Up,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,86.104.125.130,215,0,22,Bucharest Romania,InterLAN
Up,AS10310,YAHOO-1 - Yahoo!,2001:7f8:64:225:0:1:310:2,0,27,22,Bucharest Romania,InterLAN
Up,AS10310,YAHOO-1 - Yahoo!,86.104.125.67,51,0,22,Bucharest Romania,InterLAN
Up,AS714,APPLE-ENGINEERING - Apple Inc.,2001:de8:4::714:1,0,64,23,Singapore Singapore,Equinix SG
Up,AS714,APPLE-ENGINEERING - Apple Inc.,2001:de8:4::714:2,0,64,23,Singapore Singapore,Equinix SG
Up,AS714,APPLE-ENGINEERING - Apple Inc.,27.111.228.107,648,0,23,Singapore Singapore,Equinix SG
Up,AS714,APPLE-ENGINEERING - Apple Inc.,27.111.228.242,648,0,23,Singapore Singapore,Equinix SG
Up,AS4775,GLOBE-TELECOM-AS Globe Telecoms,2001:de8:4::4775:1,0,11,23,Singapore Singapore,Equinix SG
Up,AS4775,GLOBE-TELECOM-AS Globe Telecoms,27.111.228.226,218,0,23,Singapore Singapore,Equinix SG
Up,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,2001:de8:4::8075:1,0,59,23,Singapore Singapore,Equinix SG
Up,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,27.111.228.57,217,0,23,Singapore Singapore,Equinix SG
Up,AS8220,COLT - COLT Technology Services Group Limited,2001:de8:4::8220:1,0,334,23,Singapore Singapore,Equinix SG
Up,AS8220,COLT - COLT Technology Services Group Limited,27.111.229.123,3531,0,23,Singapore Singapore,Equinix SG
Up,AS9658,ETPI-IDS-AS-AP Eastern Telecoms Phils.,2001:de8:4::9658:1,0,5,23,Singapore Singapore,Equinix SG
Up,AS9658,ETPI-IDS-AS-AP Eastern Telecoms Phils.,27.111.228.46,468,0,23,Singapore Singapore,Equinix SG
Up,AS9930,TTNET-MY TIME dotCom Berhad,2001:de8:4::9930:1,0,72,23,Singapore Singapore,Equinix SG
Up,AS9930,TTNET-MY TIME dotCom Berhad,27.111.229.2,294,0,23,Singapore Singapore,Equinix SG
Up,AS14907,WIKIMEDIA - Wikimedia Foundation Inc.,2001:de8:4::1:4907:1,0,62701,23,Singapore Singapore,Equinix SG
Up,AS14907,WIKIMEDIA - Wikimedia Foundation Inc.,27.111.228.186,733417,0,23,Singapore Singapore,Equinix SG
Up,AS17639,CONVERGE-AS Converge ICT Solutions Inc.,2001:de8:4::1:7639:1,0,64021,23,Singapore Singapore,Equinix SG
Up,AS17639,CONVERGE-AS Converge ICT Solutions Inc.,27.111.229.79,760443,0,23,Singapore Singapore,Equinix SG
Up,AS18106,VIEWQWEST-SG-AP Viewqwest Pte Ltd,2001:de8:4::1:8106:1,0,67226,23,Singapore Singapore,Equinix SG
Up,AS18106,VIEWQWEST-SG-AP Viewqwest Pte Ltd,27.111.228.6,762169,0,23,Singapore Singapore,Equinix SG
Up,AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2001:de8:4::5:8952:1,0,1,23,Singapore Singapore,Equinix SG
Up,AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,27.111.229.109,34,0,23,Singapore Singapore,Equinix SG
Up,AS63956,COLO-AS-AP Colocation Australia Pty Ltd,2001:de8:4::6:3956:1,0,63289,23,Singapore Singapore,Equinix SG
Up,AS63956,COLO-AS-AP Colocation Australia Pty Ltd,27.111.229.136,736575,0,23,Singapore Singapore,Equinix SG
Up,AS136168,CAMPANA-AS-AP Campana MYTHIC Co. Ltd.,2001:de8:4::13:6168:1,0,22,23,Singapore Singapore,Equinix SG
Up,AS136168,CAMPANA-AS-AP Campana MYTHIC Co. Ltd.,27.111.228.170,174,0,23,Singapore Singapore,Equinix SG
